ARG,  Deaths (Lexis triangle)	Last modified: 04 ago. 2019; MPv5 (May07)

 Year   Age   Cohort      Female        Male       Total
 2012    7      2004       35.00       40.00       75.00
 2012    8      2004       28.00       38.00       66.00
 2012    8      2003       25.00       34.00       59.00
 2012    9      2003       33.00       28.00       61.00
 2012    9      2002       30.00       26.00       56.00
 2012   10      2002       26.00       41.00       67.00
 2012   10      2001       22.00       39.00       61.00
 2012   11      2001       24.00       37.00       61.00
 2012   11      2000       22.00       35.00       57.00
 2012   12      2000       40.00       65.00      105.00
 2012   12      1999       36.00       65.00      101.00
 2012   13      1999       40.00       68.00      108.00
 2012   13      1998       36.00       68.00      104.00
 2012   14      1998       45.00       86.00      131.00
 2012   14      1997       41.00       86.00      127.00
 2012   15      1997       74.00      134.00      208.00
 2012   15      1996       69.00      134.00      203.00
 2012   16      1996       90.00      172.00      262.00
 2012   16      1995       83.00      172.00      255.00
 2012   17      1995       89.00      232.00      321.00
 2012   17      1994       82.00      230.00      312.00
 2012   18      1994       89.00      236.00      325.00
 2012   18      1993       84.00      230.00      314.00
 2012   19      1993       92.00      280.00      372.00
 2012   19      1992       86.00      269.00      355.00
 2012   20      1992      100.00      331.00      431.00
 2012   20      1991       95.00      315.00      410.00
 2012   21      1991       95.00      310.00      405.00
 2012   21      1990       90.00      291.00      381.00
 2012   22      1990       82.00      301.00      383.00
 2012   22      1989       77.00      280.00      357.00
 2012   23      1989       93.00      275.00      368.00
 2012   23      1988       89.00      253.00      342.00
 2012   24      1988       86.00      235.00      321.00
 2012   24      1987       81.00      215.00      296.00
 2012   25      1987       93.00      272.00      365.00
 2012   25      1986       87.00      250.00      337.00
 2012   26      1986       92.00      260.00      352.00
 2012   26      1985       86.00      238.00      324.00
 2012   27      1985       91.00      259.00      350.00
 2012   27      1984       85.00      237.00      322.00
 2012   28      1984       93.00      242.00      335.00
 2012   28      1983       86.00      222.00      308.00
 2012   29      1983      114.00      243.00      357.00
 2012   29      1982      104.00      224.00      328.00
 2012   30      1982      109.00      279.00      388.00
 2012   30      1981      101.00      259.00      360.00
 2012   31      1981      114.00      266.00      380.00
 2012   31      1980      105.00      247.00      352.00
 2012   32      1980      136.00      258.00      394.00
 2012   32      1979      127.00      241.00      368.00
 2012   33      1979      152.00      297.00      449.00
 2012   33      1978      142.00      277.00      419.00
 2012   34      1978      144.00      273.00      417.00
 2012   34      1977      135.00      257.00      392.00
 2012   35      1977      138.00      290.00      428.00
 2012   35      1976      131.00      273.00      404.00
 2012   36      1976      160.00      282.00      442.00
 2012   36      1975      151.00      265.00      416.00
 2012   37      1975      170.00      310.00      480.00
 2012   37      1974      160.00      293.00      453.00
 2012   38      1974      170.00      273.00      443.00
 2012   38      1973      159.00      259.00      418.00
 2012   39      1973      182.00      279.00      461.00
 2012   39      1972      171.00      266.00      437.00
 2012   40      1972      182.00      322.00      504.00
 2012   40      1971      171.00      307.00      478.00
 2012   41      1971      200.00      309.00      509.00
 2012   41      1970      187.00      296.00      483.00
 2012   42      1970      201.00      348.00      549.00
 2012   42      1969      188.00      333.00      521.00
 2012   43      1969      215.00      358.00      573.00
 2012   43      1968      201.00      342.00      543.00
 2012   44      1968      228.00      365.00      593.00
 2012   44      1967      212.00      348.00      560.00
 2012   45      1967      268.00      404.00      672.00
 2012   45      1966      251.00      384.00      635.00
 2012   46      1966      259.00      441.00      700.00
 2012   46      1965      245.00      416.00      661.00
 2012   47      1965      311.00      488.00      799.00
 2012   47      1964      296.00      458.00      754.00
 2012   48      1964      326.00      539.00      865.00
 2012   48      1963      311.00      504.00      815.00
 2012   49      1963      364.00      573.00      937.00
 2012   49      1962      350.00      534.00      884.00
 2012   50      1962      379.00      670.00     1049.00
 2012   50      1961      365.00      621.00      986.00
 2012   51      1961      394.00      642.00     1036.00
 2012   51      1960      379.00      594.00      973.00
 2012   52      1960      460.00      746.00     1206.00
 2012   52      1959      441.00      688.00     1129.00
 2012   53      1959      486.00      786.00     1272.00
 2012   53      1958      465.00      723.00     1188.00
 2012   54      1958      487.00      868.00     1355.00
 2012   54      1957      465.00      797.00     1262.00
 2012   55      1957      552.00     1006.00     1558.00
 2012   55      1956      525.00      924.00     1449.00
 2012   56      1956      633.00     1081.00     1714.00
 2012   56      1955      597.00      993.00     1590.00
 2012   57      1955      600.00     1090.00     1690.00
 2012   57      1954      563.00     1001.00     1564.00
